name,entity_type,validators,effective_balance_gwei,share
NO - 0xcff1c60e4be744902752bac4acaee72819207fff,None,3,96000000000,0.000001259312
NO - 0x93b6d36dcc930e5213499d2901a48c03a8812cb3 - Stader,None,3,96000000000,0.000001259312
NO - 0x2038be49f059f807c27aa5ad45a16de6ccbc9616,None,3,96000000000,0.000001259312
NO - 0xd0e870c38a877b2a4e7e598a630e5021485ec9ac,None,3,96000000000,0.000001259312
NO - 0x7fe4a5ac15ce48380ea5f85526a2ea63f2daa7fc,None,3,96000000000,0.000001259312
NO - 0xf0b2b7373492b6efa3332c64380393da6b0e7850,None,3,96000000000,0.000001259312
NO - 0xf31a7505f5270dcbec60d316eb70c5abe018b67d,None,3,96000000000,0.000001259312
NO - 0x74f47f5cbcaa2c8027dfa8fc14e27785023622aa,None,3,96000000000,0.000001259312
NO - 0x1bcd0488ae5a5d7cb917626489dd50eb9eba48a9,None,3,96000000000,0.000001259312
NO - 0x3bbfc31a922f182085690cf8a1b371301bfcb552,None,3,96000000000,0.000001259312
NO - 0x5a352ade7b045a36102dac5dbd100b9bc5b1fadb,None,3,96000000000,0.000001259312
NO - 0x1d5956d1a316e6633963fa1afc7ee982890aff80,None,3,96000000000,0.000001259312
CSM Operator 324,None,3,96000000000,0.000001259312
NO - 0xd507e620d34f489ba5fae6273e41bddf8a26a2af,None,3,96000000000,0.000001259312
NO - 0xce768edc30c62f8cf316c856308f571c11b5d240,None,3,96000000000,0.000001259312
NO - 0xa3f287e09020d4ac8f8ba5b5ef6450c94b5ca052,None,3,96000000000,0.000001259312
NO - 0xde84c8efc80266831920f0cfc2ef6da0e4d4d97d - Stader,None,3,96000000000,0.000001259312
NO - 0xe67fa76faff4b958f1cd7e2c82f4f4ea3c8bb8cf,None,3,96000000000,0.000001259312
NO - 0x6d7b1c11689fbf4e698eb891ad8b779c26bd45ac - Stader,None,3,96000000000,0.000001259312
NO - 0xa6dfd9ab8cdfa0678bff85bd7e98864b886b0acd,None,3,96000000000,0.000001259312
NO - 0x20240bc7d4eb3b027f2689a4cf2de6cc44cf96df,None,3,96000000000,0.000001259312
NO - 0x3809e3e5b683949f9f8a87ea1525e415a64e78d7,None,3,96000000000,0.000001259312
NO - 0x8082c1ac28d604fbf6b2ee9ada1f0bd0cbc73491,None,3,96000000000,0.000001259312
NO - 0x82562c51552ba2013ccedf7ee5ddb35549eebbe0,None,3,96000000000,0.000001259312
NO - 0x07c1c9d6e87d08f3292d59ce3e363b4cffc954b7,None,3,96000000000,0.000001259312
NO - 0xfe8636de7adcc8088ad0c027d89f8e306c7b6870,None,3,96000000000,0.000001259312
CSM Operator 134,None,3,96000000000,0.000001259312
NO - 0xb187a9e739c51921e49756a5b14b843485ebb769,None,3,96000000000,0.000001259312
NO - 0xe12467aca5938649e560f3a5593bc85a01858863,None,3,96000000000,0.000001259312
NO - 0x4e25827130b6d1fc544f42a57151557249b42da6,None,3,96000000000,0.000001259312
NO - 0x3e730b3082328b4ed63523695c0e4f5b24d44873,None,3,96000000000,0.000001259312
NO - 0x83d32ddd963d30a62d6bb98abd61af715832f163,None,3,96000000000,0.000001259312
CSM Operator 16,None,3,96000000000,0.000001259312
NO - 0x200c4d0129241978f96d25d609dff64d0f548a2f,None,3,96000000000,0.000001259312
NO - 0x4ef1e199a7531f3186758b6f574cf69e3a81f318,None,3,96000000000,0.000001259312
NO - 0xa22df58f999db26f414293002ffd11479fcad5c6,None,3,96000000000,0.000001259312
NO - 0x3d91af11eaa234daf1ff1059c50e5d07d0465505,None,3,96000000000,0.000001259312
CSM Operator 256,None,3,96000000000,0.000001259312
NO - 0x1d59bcc9836c6fda59cc240827232de9007f80f4,None,3,96000000000,0.000001259312
NO - 0xc6d7f1454966ff9f113755b573999e66145c379a - Puffer,None,3,96000000000,0.000001259312
NO - 0xea0364e1e5914342afd2cd8cfb49350a71df3937,None,3,96000000000,0.000001259312
NO - 0x768fef508a32cb16f1faeb2b8986741e7845ef75,None,3,96000000000,0.000001259312
NO - 0xbc74e8639f23b66dd35883cb76f155be3222eea4,None,3,96000000000,0.000001259312
NO - 0x06f102449cb281d9c745b8c93a830e023fbc8485,None,3,96000000000,0.000001259312
NO - 0x7900888951c6d7fedcf36bb9dd4d9aa5aea46782 - Stader,None,3,96000000000,0.000001259312
NO - 0x2f145ab4b4583851fc7904dc20e7defcd34adbf6,None,3,96000000000,0.000001259312
NO - 0x966eb8bc13ad77dee76b4649d046f55416a7929d - Stader,None,3,96000000000,0.000001259312
NO - 0x1fed4d9c57d207c1eb730209ec6775826cf919fa - Stader,None,3,96000000000,0.000001259312
NO - 0xfb39369a7cb2ba51650c24ad7e3e10047885b9fd - Stader,None,3,96000000000,0.000001259312
NO - 0x384c3f448c912a884cff644528f499a057d33bfb,None,3,96000000000,0.000001259312
NO - 0xf4d60d9068de6779de3be0b051653200cf538270,None,3,96000000000,0.000001259312
NO - 0xbdc6fc0f56ca6ea1b99e84f0458544b60191282e,None,3,96000000000,0.000001259312
NO - 0xfd73b3f24141e87844c0845f9e589bdd452c60b4 - Stader,None,3,96000000000,0.000001259312
NO - 0xac0c8c73ddb9284779621a808d911129261547d1,None,3,96000000000,0.000001259312
NO - 0x6c11b0fe7b8b9cb3b22c1f7056db81ca10fa9063,None,3,96000000000,0.000001259312
NO - 0xb6efdff4a68328b7191ac9a6f0eb221b14dbb67c,None,3,96000000000,0.000001259312
NO - 0x679acfa49c88142307576581d79f91c56fd60a6f,None,3,96000000000,0.000001259312
NO - 0xa3d30c155524af54e83a25414569bafcfba87172,None,3,96000000000,0.000001259312
NO - 0x728015b19a7a581abf249f2b3cd8231e1ac59446,None,3,96000000000,0.000001259312
NO - 0xb7e48840fe7318c775677d721310f3669b44b10f,None,3,96000000000,0.000001259312
NO - 0xceb35598eea902595b2c8ffef306d991fc61d27c,None,3,96000000000,0.000001259312
NO - 0x14926043387868a72e531480e5426b1e2c174b50 - Stader,None,3,96000000000,0.000001259312
NO - 0xad2bf569034a0006ac13a5cfb3bb56320fa87d4e,None,3,96000000000,0.000001259312
NO - 0x62c82d8551235a6a51a22bfc4331344cbac6b539,None,3,96000000000,0.000001259312
NO - 0x90fe403179350641a64ea1e11dca0c401d7c3621 - Stader,None,3,96000000000,0.000001259312
CSM Operator 216,None,3,96000000000,0.000001259312
NO - 0x749cc41395b3265862f59d51ee145f2338d1a3e2,None,3,96000000000,0.000001259312
NO - 0x640cf6c62758de9eb4056e8aef6d583e50f07953,None,3,96000000000,0.000001259312
CSM Operator 370,None,3,96000000000,0.000001259312
Nodes International Ltd,None,3,96000000000,0.000001259312
NO - 0x42e7da399d2b2acc2c238dbd63072b28e7019a69,None,3,96000000000,0.000001259312
CSM Operator 109,None,3,96000000000,0.000001259312
NO - 0x0619f56196ea408c6f754e3fc4d3e94d9a697d15,None,3,96000000000,0.000001259312
NO - 0x870e228f9ac8ff0c8af5c70c87bad40bcda2f681,None,3,96000000000,0.000001259312
NO - 0x635d06a61a36566003d71428f1895e146cdbd54e,None,3,96000000000,0.000001259312
NO - 0xec556e22e8e67f013ad1b816cb5754f5e1a3c4cb,None,3,96000000000,0.000001259312
NO - 0x2f195864cfad6f1e8de9974cb05284599ebd4175,None,3,96000000000,0.000001259312
NO - 0x45dd7696cae748f82669c002721e46d41f94e2c4,None,3,96000000000,0.000001259312
NO - 0x0da9fc7a5b959524638dfda7bd1a29a2642eba87,None,3,96000000000,0.000001259312
NO - 0x425ad8d56bb3cc0ef8e5409dc22bbe1af57e0fc2,None,3,96000000000,0.000001259312
NO - 0x2d6e9f77891f4f205584fe819effd86d5cc5de2a,None,3,96000000000,0.000001259312
NO - 0x89add4fd07415debb31ddf8b1c176d1b0de0b46f,None,3,96000000000,0.000001259312
NO - 0x2ad23ab5005568a74ad377051131415ff102b012,None,3,96000000000,0.000001259312
NO - 0x49c0a3c307b5a8ea3403892d5bc9027b6cc2343f,None,3,96000000000,0.000001259312
NO - 0xfd6d50cdefe5d5097a5ca49d276e8af2c8c12fc7,None,3,96000000000,0.000001259312
NO - 0xc13668467cb634ec8cd7526a82a7b74734b8e9b2,None,3,96000000000,0.000001259312
NO - 0xf469ebb490ba4fe000f1532bb0ee72120cfc8951,None,3,96000000000,0.000001259312
NO - 0xe11e9614faeade3e242af8ad0f1fe8593ae68237,None,3,96000000000,0.000001259312
NO - 0x037ea4b2a363a46bafc3b8776d8126c2faa22e7d,None,3,96000000000,0.000001259312
NO - 0x92b0815c439ba02339d32f44e1cfd5f5d1e4883c,None,3,96000000000,0.000001259312
NO - 0x63d6f86bba080dd7de2304f6d5c7c044108dc94c,None,3,96000000000,0.000001259312
NO - 0xec3a061bb150a7b131e77f971ebd53bc0d6e02f3,None,3,96000000000,0.000001259312
NO - 0x42b7001cc7ff472f1bd871876cc485b8d12975a8,None,3,96000000000,0.000001259312
NO - 0x19419cea86d0efa310367e279d4c613d3c6bda90,None,3,96000000000,0.000001259312
NO - 0x0ba812e9e2a0ff2b22980dbeb0a211da7e00b137,None,3,96000000000,0.000001259312
NO - 0x482287013ca13cf94ca871ddfd17846035f28aed,None,3,96000000000,0.000001259312
NO - 0x3037f21f608c551fbdc039900f675a9ade7ee558 - Stader,None,3,96000000000,0.000001259312
NO - 0x5522d9d6aac0fa5fe287051e125d1f6bcf60b07d,None,3,96000000000,0.000001259312
NO - 0x5d91aab36eca2e1cd0342603f1a6c563180030ee,None,3,96000000000,0.000001259312
NO - 0xfe67648a6b97751d7931e73b74a5b65917bdb06a - Puffer,None,3,96000000000,0.000001259312
NO - 0x71602c36bb6da5540fc9fc39e5f49f5c215df9b9,None,3,96000000000,0.000001259312
NO - 0x3acb9230eee7e82c84e5dfef0b914dba8d4dd7a3 - Stader,None,3,96000000000,0.000001259312
NO - 0xc89987ce8622eea6674e876f922aa726740d886b,None,3,96000000000,0.000001259312
NO - 0xc67d7818308b2bee033017edca1d1db58d3e28c6,None,3,96000000000,0.000001259312
NO - 0xc4b74ae89ef93e683fb4afba8e118d730313d45a,None,3,96000000000,0.000001259312
NO - 0x3dca14c6bc0d06f59f6400ded2ba5c74361f1079,None,3,96000000000,0.000001259312
NO - 0x5fcd8fdf5864e2e414c6aa35d2be0855d7c2143b,None,3,96000000000,0.000001259312
NO - 0xb835c63a0796f46f927a46dabcd183d4290d3541,None,3,96000000000,0.000001259312
NO - 0xcf893845c90ede75106bbcd402efc792f6c5b4bf,None,3,96000000000,0.000001259312
NO - 0x1296f292ef267728a7a30784832ad02605d3bdd5,None,3,96000000000,0.000001259312
NO - 0x02a2fb303d02470bddb4ca26a8d95eadbc7cf89f,None,3,96000000000,0.000001259312
CSM Operator 371,None,3,96000000000,0.000001259312
CSM Operator 366,None,3,96000000000,0.000001259312
CSM Operator 299,None,3,96000000000,0.000001259312
NO - 0xead6d936db5cdf4229f5fef9cb883f3502fd2965,None,3,96000000000,0.000001259312
NO - 0xe9ca9538f3adb28d1af8a0fda9aa8aed1a636d3d,None,3,96000000000,0.000001259312
NO - 0x0e973a3757ed841efbbe4139a7d52a5eebda03db,None,3,96000000000,0.000001259312
NO - 0xa13ec06f05a6d8080c8ffa7b6b835f848838eb89,None,3,96000000000,0.000001259312
NO - 0x868dc1c5fbd8d42dfd539f388e6adb5665a75b52 - Stader,None,3,96000000000,0.000001259312
NO - 0x9ac56a110122237cc03efa0b3eea277db13bf6d5 - Stader,None,3,96000000000,0.000001259312
NO - 0x72b3355d061ac6150d898d9d2a2e5c78b3fc6662,None,3,96000000000,0.000001259312
NO - 0xf42b1d47102afa69104ed1b57735b91d89626974,None,3,96000000000,0.000001259312
NO - 0xcb1757d23872dc7273d9239354e4a2de4bf2d439,None,3,96000000000,0.000001259312
NO - 0x51bac42623cfece93142522af91281c76697b02e,None,3,96000000000,0.000001259312
NO - 0xdaeebde17fad8b6fbfbf4bfd582e5661ee1520cb - Stader,None,3,96000000000,0.000001259312
NO - 0xea9a38a8238d650f8d779dcc82b6d064b6551aa7,None,3,96000000000,0.000001259312
NO - 0x492c1c7033534b70e51bd034a85d4bd402ccd5b4,None,3,96000000000,0.000001259312
NO - 0x6822f7dbd34cc229308362e022fa7fd3308c22ee - Stader,None,3,96000000000,0.000001259312
NO - 0x8c5420ae72b601d0e4e566ece3fcdeb47ac7153f - Puffer,None,3,96000000000,0.000001259312
NO - 0xff8cd65ddac6ad268fb35680626df546a678c6d4 - Stader,None,3,96000000000,0.000001259312
NO - 0x48d93f975613d98af294c1be3c6b4fd8c388705d,None,3,96000000000,0.000001259312
NO - 0xce54efad213afc1b074daaf55366abda7cd079ce,None,3,96000000000,0.000001259312
NO - 0xbe02425d0751f15d08a6f2754db4714a41e06c59,None,2,64000000000,0.000000839541
NO - 0x0413064fc2203a0b748297e2717b27ae3b9f892b,None,2,64000000000,0.000000839541
NO - 0xfd75b173c860c1478c3ff39453a0c72fedce6c81,None,2,64000000000,0.000000839541
NO - 0xf202c53252d042300b695aa06438ea1ee644553b,None,2,64000000000,0.000000839541
NO - 0xa016344b2d4dfbf370766f24d196171dec86544a,None,2,64000000000,0.000000839541
NO - 0xc3fce5426fdbb1fc72ee9b224a3c97f03b7fc6e8,None,2,64000000000,0.000000839541
NO - 0xd34e356be434b6a93149665922517e7075b6e5f9,None,2,64000000000,0.000000839541
NO - 0x5852ded9c4a559722bd01488b21f01aad7c44924,None,2,64000000000,0.000000839541
NO - 0x640f2f96a62f0850b9b7d786a1408b12726fc2a0,None,2,64000000000,0.000000839541
NO - 0x8fa3488194340d342f61cb1d1ff17d9a628437e5 - Stader,None,2,64000000000,0.000000839541
NO - 0xb0cde18284e849b7d9b08e1ae151876cc6cfd28c,None,2,64000000000,0.000000839541
CSM Operator 395,None,2,64000000000,0.000000839541
NO - 0x090e73c7d0abbba3e6f559c3be61df160fc7481f - Stader,None,2,64000000000,0.000000839541
NO - 0x4b7597c6d2de8c9cf1a6468cdd45dd0044fa277e,None,2,64000000000,0.000000839541
NO - 0xaf2903db920c68dd39ec195288f11c89d027e427,None,2,64000000000,0.000000839541
NO - 0xe667f2ec14371279d27bd722a09b3c117194e2ff - Stader,None,2,64000000000,0.000000839541
NO - 0x69894d3657a24400e2b92bb9c8a14708901be874,None,2,64000000000,0.000000839541
NO - 0x16a3a243d1910ba2686294054f057a954ba0e705,None,2,64000000000,0.000000839541
NO - 0x2b6272da4872c8727c3577deb0e77badf6a61636,None,2,64000000000,0.000000839541
NO - 0xd16f71313ed3362bdf4cf9bb685fe288bbff7697,None,2,64000000000,0.000000839541
NO - 0xb60dd5f030b68beb38fea0c414771acda899fcaf,None,2,64000000000,0.000000839541
NO - 0x0d955dfb79568222d65064039113040931835789 - Stader,None,2,64000000000,0.000000839541
NO - 0xda510d893a9ccb44790956465ffe01c787fc7cd8,None,2,64000000000,0.000000839541
NO - 0x2b0b358733035e4bc61c47067da76a8670c76056 - Puffer,None,2,64000000000,0.000000839541
NO - 0x8d2c75e4dd35c4337db3e9bef14f605b62205490,None,2,64000000000,0.000000839541
NO - 0x8573827adc82fecf7260413bda3fb70cd5c15441 - Puffer,None,2,64000000000,0.000000839541
NO - 0xefa0cca9cafd9ccfeeb240fe920b2b18206e11a1 - Puffer,None,2,64000000000,0.000000839541
NO - 0xa9c6fb4e6f0ee89debf87dddebf44db88ba5f3d6,None,2,64000000000,0.000000839541
NO - 0x719bbe405aaee2a58827f95573f3323147354299,None,2,64000000000,0.000000839541
NO - 0x1009a776b868606c3e8f5492801973efdc31ffdb,None,2,64000000000,0.000000839541
NO - 0xc7712689d17266224551288997f2c444ab3d3774,None,2,64000000000,0.000000839541
NO - 0x3a044a8acb358b3a6aadaf013a76a2959d71ae7a - Puffer,None,2,64000000000,0.000000839541
NO - 0x85fe198166a9e0d449f4518e5369434fc07348bf,None,2,64000000000,0.000000839541
NO - 0xcc1271fe8721c336a3f8cb112fd224ff0adcf6ab,None,2,64000000000,0.000000839541
NO - 0x53973d7daddace679f0f82d9984a2847f86dcd09,None,2,64000000000,0.000000839541
NO - 0xd436434f36be32e7e5ea4035c3b91a725a68887c,None,2,64000000000,0.000000839541
NO - 0x315621ec6341b4181cba6e31844d0dcaaf628463,None,2,64000000000,0.000000839541
NO - 0x122ae04960ca86a1d43f66e89ea7b1fd58f11daf,None,2,64000000000,0.000000839541
NO - 0x4215b72be9193704ca25287de1bd4bdd18e66f91,None,2,64000000000,0.000000839541
NO - 0xa0f8325233ad774b3ee7f02ecb2eef1ab4c1421a,None,2,64000000000,0.000000839541
NO - 0xb063783f4e85bd64c9bb727a687caa3f25b91517,None,2,64000000000,0.000000839541
NO - 0x85dce328018e5817b1749304d1b32af8071e3627,None,2,64000000000,0.000000839541
NO - 0x4724e53a1cc02d745027a754cbda884a14a81c2a,None,2,64000000000,0.000000839541
NO - 0xbf5eee4b536143f96f9931482d00952381d18b44,None,2,64000000000,0.000000839541
NO - 0xcc4b3099268abb3d36bfa7026c66a3705ad8b83e,None,2,64000000000,0.000000839541
NO - 0x19204872749e56eaa8bad2f9be762cb3c4af727a,None,2,64000000000,0.000000839541
NO - 0x5c688da1a1043956b37d72190ba93995b3f46e0d,None,2,64000000000,0.000000839541
NO - 0xb881d1649c5cfca282e8628fa20f3ff3485f87b6,None,2,64000000000,0.000000839541
NO - 0x89bb4e5e2097c8840d06a0c627cabdfbcb3f5fa0,None,2,64000000000,0.000000839541
NO - 0x2efdd6f52e5f287d341c1b24c94574164190a304,None,2,64000000000,0.000000839541
NO - 0xb39be39d833dde124f2ddf878f039403eaf77f16,None,2,64000000000,0.000000839541
NO - 0x93a44aa314a96a62de6ec20a6fd4885805f156db,None,2,64000000000,0.000000839541
NO - 0x9c3baa5077442f25d0d27d3ffbb68a01742628b1,None,2,64000000000,0.000000839541
NO - 0x6a064d2b445d46fe4e3e77e59531325e6d11cc82,None,2,64000000000,0.000000839541
NO - 0x6f0583027c4287e7678d03017403025c79b4107e,None,2,64000000000,0.000000839541
NO - 0x9087d0d4df9a539c002730f6d596d2bf15bd9f66 - Stader,None,2,64000000000,0.000000839541
NO - 0x66b010635c498509f6a58d57a0f8519f3895d82b - Stader,None,2,64000000000,0.000000839541
NO - 0x5edb9f5acdf87a05a166449342782a3638717f6f - Stader,None,2,64000000000,0.000000839541
NO - 0x1d31d571572cae22584abbe3ba1003b8fd2c4c2e,None,2,64000000000,0.000000839541
NO - 0x9925872947d9121ffdea8a3d2f25abc1a17eaf57,None,2,64000000000,0.000000839541
NO - 0x84d67fbb188f3410ddec160db581a2aa5ab44e32,None,2,64000000000,0.000000839541
NO - 0x6b9fea865421422997654b35ac4a6c0e06b959f0,None,2,64000000000,0.000000839541
NO - 0xec19ccb2bf9273574f23e0345f540ffc15b73619,None,2,64000000000,0.000000839541
NO - 0x224a02dc5adb3d2509dee5b1190d75945d8442a1,None,2,64000000000,0.000000839541
CSM Operator 142,None,2,64000000000,0.000000839541
NO - 0x3e54706dda681a424532b046e72dcd9ef99895bc,None,2,64000000000,0.000000839541
NO - 0x8630ee161ef00de8e70f19bf5fe5a06046898990,None,2,64000000000,0.000000839541
NO - 0x3f3a5e8868bc04723bf8143df5726a86619f0442,None,2,64000000000,0.000000839541
NO - 0x7b09d96d2692ff85d3cd04114d88d5884b1b23ad,None,2,64000000000,0.000000839541
NO - 0x96bd6b868b72b15d24b042a8fb301acc24a0b24b,None,2,64000000000,0.000000839541
NO - 0x05b3edf0e4dd5dff1c0c11652276ef1f8485c786,None,2,64000000000,0.000000839541
NO - 0xde8df911f3750e56e4e41cf598a3475476e9617d,None,2,64000000000,0.000000839541
NO - 0x7f9a07f3240a6fea75eaa7faf720842bbbba6fd9 - Stader,None,2,64000000000,0.000000839541
NO - 0xaec31ecda53ec0829e85fa8300570f70df15f4fe,None,2,64000000000,0.000000839541
NO - 0xe6f2b1f78c44db1381da77b28d4b49ef349a93c5,None,2,64000000000,0.000000839541
NO - 0xa90746ae0ac06419fd48342a398e47551d61636a - Puffer,None,2,64000000000,0.000000839541
NO - 0x1187a7959ad574be7698c20393699470a46a86bc,None,2,64000000000,0.000000839541
NO - 0x546d241f237b98bb2b807625744af279d54272d0 - Puffer,None,2,64000000000,0.000000839541
NO - 0xaaaaaaaaaab42ce8a1890cabb4c4902d32d2939c - Puffer,None,2,64000000000,0.000000839541
NO - 0x380006c6cab3f4f57378e7fb4fa13dfb3b60ace6 - Puffer,None,2,64000000000,0.000000839541
NO - 0xbda3bc8855726edcbdd1f9f3503b785090418fb3 - Puffer,None,2,64000000000,0.000000839541
NO - 0x3fc187686d301f8f42c94e13a7bfb6ba8e40d367 - Puffer,None,2,64000000000,0.000000839541
NO - 0x172fb6edfef1f40be7a76870403a0e7c32bd9387 - Puffer,None,2,64000000000,0.000000839541
NO - 0xc5c9f66785100f77e639e00682ee5e0ee7cdfe5b - Puffer,None,2,64000000000,0.000000839541
NO - 0x0000000000a8633d77936a4c0c3aa6b181f50337 - Puffer,None,2,64000000000,0.000000839541
NO - 0xbab1eb00b55b69c5314d06198cc9ccae88ba4978 - Puffer,None,2,64000000000,0.000000839541
NO - 0x561e2ccff926ce0fd3c64b4d2a0c87c2efa436fb,None,2,64000000000,0.000000839541
NO - 0xfe9c58c8c13a755189b4645e223332ebd304462b - Puffer,None,2,64000000000,0.000000839541
NO - 0xed169b7cc0dee0fe6cd49bbed9e0587ba5e842a7,None,2,64000000000,0.000000839541
NO - 0x76355592ab47a6dcccece8095d3eba90ff03b1be - Puffer,None,2,64000000000,0.000000839541
NO - 0xad655739f40ef54936c280ceaadb8c21cf685685 - Stader,None,2,64000000000,0.000000839541
CSM Operator 247,None,2,64000000000,0.000000839541
NO - 0x2e9c51af806b2f4544c9815221bbce9d47719480,None,2,64000000000,0.000000839541
CSM Operator 234,None,2,64000000000,0.000000839541
NO - 0xaf046628a6240cb31f8678d0600395f6d0510053,None,2,64000000000,0.000000839541
NO - 0x015992dd2f7eb7bcc72edcc07d1eb5099936a26f,None,2,64000000000,0.000000839541
NO - 0x617134c017f927266463aa7dc6572700ce69b3f2,None,2,64000000000,0.000000839541
NO - 0x33acc09e0faaa257e8a4c706dcaec5ceefac4329,None,2,64000000000,0.000000839541
NO - 0x2c5579cadad9e7fe1fb0e23dc1d9525630606d2e,None,2,64000000000,0.000000839541
NO - 0x6d94c0acdebc9b654a3ffe90d2679e0dac270047 - Puffer,None,2,64000000000,0.000000839541
NO - 0x6171fd2b2cf4c70e39d1e8901a217e17d1fdb9aa,None,2,64000000000,0.000000839541
NO - 0x72b9bb72bfc4e83bae26ae0dfeb579ff66475f99,None,2,64000000000,0.000000839541
NO - 0xd2c8d7b2ca021a1503ce817ab8334c33355ca1b4 - Stader,None,2,64000000000,0.000000839541
NO - 0x8d758637124a6dd371757853b9ab47278a0e5521,None,2,64000000000,0.000000839541
NO - 0x8b354388dd766194c616dc97f22c5369e2bbaee6,None,2,64000000000,0.000000839541
NO - 0xebc3e23f1b2ea37180779233048b3ede642a0fe0,None,2,64000000000,0.000000839541
NO - 0xac2d91b55944a32d6651a041fbafeb029312f615,None,2,64000000000,0.000000839541
NO - 0xb89dc2a12dccc64ff60072fbe1786fa68b5450db,None,2,64000000000,0.000000839541
NO - 0x223ddc4379acc081b3225e8b455238824d1b1847 - Stader,None,2,64000000000,0.000000839541
NO - 0x6a0424bcba352288c70566d00cf964d4167aacbe,None,2,64000000000,0.000000839541
NO - 0x5548d14e46bf650da61e8f33b96cc5d14c89f9e9,None,2,64000000000,0.000000839541
NO - 0xb31289cde18fbb040e88c6ada94729896a77d199,None,2,64000000000,0.000000839541
NO - 0xa79130127fbaca2c3a68daec6db73b050e6b0f55,None,2,64000000000,0.000000839541
NO - 0x7ba83856ed05a555b3bed47c0539c8098d0a6d0f,None,2,64000000000,0.000000839541
NO - 0x048731a642d17937d3b44f43bbaa8dfa2108f39b,None,2,64000000000,0.000000839541
NO - 0x73b1794b99107b819a56429d73b2aef440802928,None,2,64000000000,0.000000839541
NO - 0xae72f470da5446005c756b08d3e916f7ea8e9b72,None,2,64000000000,0.000000839541
NO - 0xa7ab5e5de44e44a281a7aa0161b84f10ed91e833,None,2,64000000000,0.000000839541
NO - 0xc4de38bf2e543dc0fe09461ceb974e2edfabfcf1,None,2,64000000000,0.000000839541
NO - 0x1460da619843c5b97600400db53e3e88a49d5482,None,2,64000000000,0.000000839541
NO - 0xd25891cfaf13c9ca8a102709261da2ffd0fb0a1f - Puffer,None,2,64000000000,0.000000839541
NO - 0xb877971a8fdd54640a1a4b0bbabbe8bfa9adf985,None,2,64000000000,0.000000839541
NO - 0x1126f890f4d1179608ffdb0f0d0ee8139aef8c9b - Puffer,None,2,64000000000,0.000000839541
NO - 0x487c6480c33f32435f99cfa4b1e09c0d4e4165f7 - Stader,None,2,64000000000,0.000000839541
NO - 0x706b3da11f9db2b1089a1f5077a2dc320903e24a,None,2,64000000000,0.000000839541
NO - 0xaec53f0a61e7d8b58788a96799c34408bdb4c22d - Stader,None,2,64000000000,0.000000839541
NO - 0x882e1d1a1c312438bdd05e86de1c484713550b1b,None,2,64000000000,0.000000839541
NO - 0x42afce16da0c3e7271619ef9e657083a180462d3 - Puffer,None,2,64000000000,0.000000839541
